"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat"
58,34.8682600576667,15,52.290380032,2024-09-20 18:00:00,2.41666666666667,"1.5","Low acid",17.4221199743333,2024-09-20 23:00:00,2024-09-20,18,16.8,289.95,2280,0.38465,7.32251825404222e-10,0.0607946552600744,349.802034759677
61,33.0458758733333,3,29.537500908,2024-09-20 19:00:00,2.54166666666667,"1.5","Low acid",-3.50837496533333,2024-09-21,2024-09-20,19,14.7,287.85,2280,0.38465,-1.48532792304796e-10,-0.0123318230009212,42.6331228326552
61,33.0458758733333,10,50.499200541,2024-09-20 20:00:00,2.54166666666667,"1.5","Low acid",17.4533246676667,2024-09-21 01:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,7.41232604665411e-10,0.0615402776814995,412.088371224402
61,33.0458758733333,15,50.370505582,2024-09-20 21:00:00,2.54166666666667,"1.5","Low acid",17.3246297086667,2024-09-21 02:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,7.36537037680932e-10,0.0611504317758039,360.777092592906
63,32.649206875,3,29.381869357,2024-09-20 22:00:00,2.625,"1.5","Low acid",-3.267337518,2024-09-21 03:00:00,2024-09-20,22,12.9,286.05,2280,0.38465,-1.39198521859376e-10,-0.0115568522406634,41.1998023181601
63,32.649206875,10,50.214243099,2024-09-20 23:00:00,2.625,"1.5","Low acid",17.565036224,2024-09-21 04:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,7.49634319811049e-10,0.0622378237416824,419.515057309793
63,32.649206875,15,48.128604851,2024-09-20 23:00:00,2.625,"1.5","Low acid",15.479397976,2024-09-21 04:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,6.60624198256324e-10,0.0548478255650447,367.736988033357
66,32.597607077,3,29.86850395,2024-09-21,2.75,"1.5","Low acid",-2.729103127,2024-09-21 05:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,-1.16757906459975e-10,-0.00969373708041461,39.2872492792631
66,32.597607077,10,49.757537957,2024-09-21 01:00:00,2.75,"1.5","Low acid",17.15993088,2024-09-21 06:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,7.34660892380232e-10,0.0609946662279189,430.605981407057
66,32.597607077,15,49.055626231,2024-09-21 02:00:00,2.75,"1.5","Low acid",16.458019154,2024-09-21 07:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,7.04857863972418e-10,0.0585202922831915,377.940118639699
68,46.9775326253333,3,39.595362867,2024-09-21 03:00:00,2.83333333333333,"1.5","Low acid",-7.38216975833333,2024-09-21 08:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,-3.1627194234805e-10,-0.0262582393603043,37.1301306928199
68,46.9775326253333,10,73.552821786,2024-09-21 04:00:00,2.83333333333333,"1.5","Low acid",26.5752891606667,2024-09-21 09:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,1.13815650455627e-09,0.0944945849582735,439.935336478228
68,46.9775326253333,15,76.16148068,2024-09-21 04:00:00,2.83333333333333,"1.5","Low acid",29.1839480546667,2024-09-21 09:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,1.24987916805862e-09,0.103770274791635,387.677552664188
71,91.4940442133333,3,95.152975261,2024-09-21 05:00:00,2.95833333333333,"1.5","Low acid",3.65893104766666,2024-09-21 10:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,1.56868710993725e-10,0.0130239063599346,35.9390407227867
71,91.4940442133333,10,150.67291559,2024-09-21 06:00:00,2.95833333333333,"1.5","Low acid",59.1788713766667,2024-09-21 11:00:00,2024-09-21,6,10.9,284.05,2280,0.38465,2.53895182600635e-09,0.210794559506608,467.411359480068
71,91.4940442133333,15,157.03192425,2024-09-21 07:00:00,2.95833333333333,"1.5","Low acid",65.5378800366667,2024-09-21 12:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,2.80979407063971e-09,0.233281032494586,418.012170319948
73,101.379962910667,3,108.23711516,2024-09-21 08:00:00,3.04166666666667,"1.5","Low acid",6.85715224933334,2024-09-21 13:00:00,2024-09-21,8,11.8,284.95,2280,0.38465,2.93263292997151e-10,0.0243479636098606,38.1813529209744
73,101.379962910667,10,167.23622454,2024-09-21 09:00:00,3.04166666666667,"1.5","Low acid",65.8562616293333,2024-09-21 14:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,2.80862276070018e-09,0.233183785370707,494.050060172707
73,101.379962910667,15,172.83458234,2024-09-21 09:00:00,3.04166666666667,"1.5","Low acid",71.4546194293333,2024-09-21 14:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,3.047380241775e-09,0.253006445074824,447.189418974113
76,68.197970224,3,87.915718867,2024-09-21 10:00:00,3.16666666666667,"1.5","Low acid",19.717748643,2024-09-21 15:00:00,2024-09-21,10,14,287.15,2280,0.38465,8.36818131153987e-10,0.0694761938910874,46.6255270960597
76,68.197970224,10,132.14138999,2024-09-21 11:00:00,3.16666666666667,"1.5","Low acid",63.943419766,2024-09-21 16:00:00,2024-09-21,11,16,289.15,2280,0.38465,2.69497808810546e-09,0.223748522182764,535.173967852519
76,68.197970224,15,106.48110291,2024-09-21 12:00:00,3.16666666666667,"1.5","Low acid",38.283132686,2024-09-21 17:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,1.59801762513863e-09,0.13267420749166,481.900677705096
78,45.130487567,3,45.464601527,2024-09-21 13:00:00,3.25,"1.5","Low acid",0.334113959999996,2024-09-21 18:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,1.38800523847296e-11,0.00115238087560327,50.8632415820611
78,45.130487567,10,68.399726926,2024-09-21 14:00:00,3.25,"1.5","Low acid",23.269239359,2024-09-21 19:00:00,2024-09-21,14,20.7,293.85,2280,0.38465,9.65026118959944e-10,0.0801205653352259,553.406113103598
78,45.130487567,15,60.82740715,2024-09-21 15:00:00,3.25,"1.5","Low acid",15.696919583,2024-09-21 20:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,6.50542726565312e-10,0.0540108189851963,493.101779293708
81,32.4939601013333,3,31.882781457,2024-09-21 15:00:00,3.375,"1.5","Low acid",-0.611178644333329,2024-09-21 20:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,-2.53296718251458e-11,-0.00210297688996609,50.7776879407685
81,32.4939601013333,10,50.202009811,2024-09-21 16:00:00,3.375,"1.5","Low acid",17.7080497096667,2024-09-21 21:00:00,2024-09-21,16,20.2,293.35,2280,0.38465,7.35643184743231e-10,0.0610762203101367,566.113823811681
81,32.4939601013333,15,48.195533085,2024-09-21 17:00:00,3.375,"1.5","Low acid",15.7015729836667,2024-09-21 22:00:00,2024-09-21,17,18.7,291.85,2280,0.38465,6.55640904168686e-10,0.054434091333723,502.86182122241
84,31.6417662976667,3,25.657344294,2024-09-21 18:00:00,3.5,"1.5","Low acid",-5.98442200366667,2024-09-21 23:00:00,2024-09-21,18,16.8,289.95,2280,0.38465,-2.5152529902388e-10,-0.0208826981549724,48.708977186724
84,31.6417662976667,10,44.767998087,2024-09-21 19:00:00,3.5,"1.5","Low acid",13.1262317893333,2024-09-22,2024-09-21,19,15.2,288.35,2280,0.38465,5.5475687005014e-10,0.0460582705263158,575.755927986962
84,31.6417662976667,15,42.460728586,2024-09-21 20:00:00,3.5,"1.5","Low acid",10.8189622883333,2024-09-22 01:00:00,2024-09-21,20,14,287.15,2280,0.38465,4.59155046910624e-10,0.0381210012995807,511.191779559408
86,28.9644138903333,3,25.350874271,2024-09-21 21:00:00,3.58333333333333,"1.5","Low acid",-3.61353961933333,2024-09-22 02:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,-1.53732811641462e-10,-0.0127635506825065,46.6902022564753
86,28.9644138903333,10,46.49641372,2024-09-21 21:00:00,3.58333333333333,"1.5","Low acid",17.5319998296667,2024-09-22 02:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,7.45873550989194e-10,0.0619255887480566,582.234959543424
86,28.9644138903333,15,44.178436539,2024-09-21 22:00:00,3.58333333333333,"1.5","Low acid",15.2140226486667,2024-09-22 03:00:00,2024-09-21,22,12.8,285.95,2280,0.38465,6.48390336434194e-10,0.0538321184187153,516.708966742505
89,29.2923144593333,3,26.48424461,2024-09-21 23:00:00,3.70833333333333,"1.5","Low acid",-2.80806984933333,2024-09-22 04:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,-1.19716024336385e-10,-0.00993933258496083,44.6469427624032
89,29.2923144593333,10,45.101188909,2024-09-22,3.70833333333333,"1.5","Low acid",15.8088744496667,2024-09-22 05:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,6.74685477099199e-10,0.0560152526305852,592.849635267502
89,29.2923144593333,15,39.58525303,2024-09-22 01:00:00,3.70833333333333,"1.5","Low acid",10.2929385706667,2024-09-22 06:00:00,2024-09-22,1,11,284.15,2280,0.38465,4.41442656329176e-10,0.0366504434370086,524.85239730952
91,36.3392448873333,3,25.55071389,2024-09-22 02:00:00,3.79166666666667,"1.5","Low acid",-10.7885309973333,2024-09-22 07:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,-4.63023482066903e-10,-0.0384421752093789,41.7440522947428
91,36.3392448873333,10,51.235794208,2024-09-22 02:00:00,3.79166666666667,"1.5","Low acid",14.8965493206667,2024-09-22 07:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,6.39331910798729e-10,0.0530800494656566,599.395353393277
91,36.3392448873333,15,56.788084494,2024-09-22 03:00:00,3.79166666666667,"1.5","Low acid",20.4488396066667,2024-09-22 08:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,8.77316810058803e-10,0.0728385661475821,531.421737884596
94,69.8679891436667,3,109.31017534,2024-09-22 04:00:00,3.91666666666667,"1.5","Low acid",39.4421861963333,2024-09-22 09:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,1.69278453178394e-09,0.140542158406476,50.9330507824815
94,69.8679891436667,10,122.9234107,2024-09-22 05:00:00,3.91666666666667,"1.5","Low acid",53.0554215563333,2024-09-22 10:00:00,2024-09-22,5,9.7,282.85,2280,0.38465,2.28589439370252e-09,0.189784657142188,621.253176987983
94,69.8679891436667,15,121.89669508,2024-09-22 06:00:00,3.91666666666667,"1.5","Low acid",52.0287059363333,2024-09-22 11:00:00,2024-09-22,6,9.4,282.55,2280,0.38465,2.24403842195861e-09,0.186309596671917,554.745072538351
96,82.3232452366667,3,96.20623147,2024-09-22 07:00:00,4,"1.5","Low acid",13.8829862333333,2024-09-22 12:00:00,2024-09-22,7,9.8,282.95,2280,0.38465,5.97937471633549e-10,0.0496433073894698,62.3441787302383
96,82.3232452366667,10,149.36947626,2024-09-22 08:00:00,4,"1.5","Low acid",67.0462310233333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,2.86639409063549e-09,0.237980206445375,646.919068803236
96,82.3232452366667,15,152.86524913,2024-09-22 08:00:00,4,"1.5","Low acid",70.5420038933333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,3.01584712541211e-09,0.250388431883121,580.946954251653
99,71.6224964273333,3,79.303438999,2024-09-22 09:00:00,4.125,"1.5","Low acid",7.68094257166666,2024-09-22 14:00:00,2024-09-22,9,14.5,287.65,2280,0.38465,3.25411364264665e-10,0.0270170329684872,69.2436093624544
99,71.6224964273333,10,127.6427382,2024-09-22 10:00:00,4.125,"1.5","Low acid",56.0202417726667,2024-09-22 15:00:00,2024-09-22,10,15.6,288.75,2280,0.38465,2.36431622137918e-09,0.196295570209337,686.00388870216
99,71.6224964273333,15,120.3105408,2024-09-22 11:00:00,4.125,"1.5","Low acid",48.6880443726667,2024-09-22 16:00:00,2024-09-22,11,15.6,288.75,2280,0.38465,2.05486319685417e-09,0.170603466355857,618.836225093161
101,41.9963138923333,3,53.950925158,2024-09-22 12:00:00,4.20833333333333,"1.5","Low acid",11.9546112656667,2024-09-22 17:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,4.99523648779684e-10,0.0414725740083356,73.3529857810638
101,41.9963138923333,10,73.745456769,2024-09-22 13:00:00,4.20833333333333,"1.5","Low acid",31.7491428766667,2024-09-22 18:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,1.32255724452964e-09,0.109804317249067,704.369881949665
101,41.9963138923333,15,65.347184821,2024-09-22 13:00:00,4.20833333333333,"1.5","Low acid",23.3508709286667,2024-09-22 18:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,9.72714873996843e-10,0.0807589184203676,633.917968179734
104,29.8830649266667,3,28.495859616,2024-09-22 14:00:00,4.33333333333333,"1.5","Low acid",-1.38720531066667,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,-5.77663317790251e-11,-0.00479600610651433,76.6538768922277
104,29.8830649266667,10,47.103711086,2024-09-22 15:00:00,4.33333333333333,"1.5","Low acid",17.2206461593333,2024-09-22 20:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,7.1735134463255e-10,0.0595575540876422,719.612450369968
104,29.8830649266667,15,46.163299788,2024-09-22 16:00:00,4.33333333333333,"1.5","Low acid",16.2802348613333,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,6.80036740481338e-10,0.0564595372349198,646.26762918871
106,33.614621523,3,24.032574775,2024-09-22 17:00:00,4.41666666666667,"1.5","Low acid",-9.582046748,2024-09-22 22:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,-4.02040200111278e-10,-0.0333790842419053,74.3633714713225
106,33.614621523,10,42.69480156,2024-09-22 18:00:00,4.41666666666667,"1.5","Low acid",9.080180037,2024-09-22 23:00:00,2024-09-22,18,15.5,288.65,2280,0.38465,3.833588324562e-10,0.0318280777889679,725.095588282565
106,33.614621523,15,43.414369627,2024-09-22 18:00:00,4.41666666666667,"1.5","Low acid",9.799748104,2024-09-22 23:00:00,2024-09-22,18,15.5,288.65,2280,0.38465,4.13738491550385e-10,0.0343503260613161,651.716220986484
109,28.9605600923333,3,24.870670889,2024-09-22 19:00:00,4.54166666666667,"1.5","Low acid",-4.08988920333334,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,-1.73634718671757e-10,-0.0144158914960742,70.0618236549043
109,28.9605600923333,10,41.943641244,2024-09-22 20:00:00,4.54166666666667,"1.5","Low acid",12.9830811516667,2024-09-23 01:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,5.53505768199889e-10,0.0459543987392577,732.096011170105
109,28.9605600923333,15,40.309096041,2024-09-22 21:00:00,4.54166666666667,"1.5","Low acid",11.3485359486667,2024-09-23 02:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,4.85348567741965e-10,0.0402956986014412,658.434363206133
111,26.4689973303333,3,22.99767921,2024-09-22 22:00:00,4.625,"1.5","Low acid",-3.47131812033333,2024-09-23 03:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,-1.48459615011261e-10,-0.0123257475113438,68.4573253144593
111,26.4689973303333,10,37.690234425,2024-09-22 23:00:00,4.625,"1.5","Low acid",11.2212370946667,2024-09-23 04:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,4.80916947756379e-10,0.0399277666961589,737.24894109623
111,26.4689973303333,15,36.261748254,2024-09-22 23:00:00,4.625,"1.5","Low acid",9.79275092366666,2024-09-23 04:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,4.1969524791403e-10,0.034844881263546,662.942797998032
114,27.6906209786667,3,23.735561606,2024-09-23,4.75,"1.5","Low acid",-3.95505937266667,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,-1.69923245925719e-10,-0.0141077492719452,66.0783106039633
114,27.6906209786667,10,44.018944868,2024-09-23 01:00:00,4.75,"1.5","Low acid",16.3283238893333,2024-09-23 06:00:00,2024-09-23,1,9.6,282.75,2280,0.38465,7.03755122229065e-10,0.0584287379820588,746.10102651727
114,27.6906209786667,15,44.611327201,2024-09-23 02:00:00,4.75,"1.5","Low acid",16.9207062223333,2024-09-23 07:00:00,2024-09-23,2,9.1,282.25,2280,0.38465,7.3057887572192e-10,0.0606557598750792,671.537855700508
116,35.8954669886667,3,33.244573,2024-09-23 03:00:00,4.83333333333333,"1.5","Low acid",-2.65089398866667,2024-09-23 08:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,-1.14863595119215e-10,-0.00953646331076145,64.6596578490009
116,35.8954669886667,10,57.744721881,2024-09-23 04:00:00,4.83333333333333,"1.5","Low acid",21.8492548923333,2024-09-23 09:00:00,2024-09-23,4,7.5,280.65,2280,0.38465,9.4875518111837e-10,0.0787696829986874,754.332931776115
116,35.8954669886667,15,59.325029394,2024-09-23 04:00:00,4.83333333333333,"1.5","Low acid",23.4295624053333,2024-09-23 09:00:00,2024-09-23,4,7.5,280.65,2280,0.38465,1.01737651159885e-09,0.0844669171814024,680.245216323897
119,60.2984746513333,3,57.562341125,2024-09-23 05:00:00,4.95833333333333,"1.5","Low acid",-2.73613352633333,2024-09-23 10:00:00,2024-09-23,5,8.1,281.25,2280,0.38465,-1.18557035816788e-10,-0.00984310843767325,62.9154963916417
119,60.2984746513333,10,88.062387383,2024-09-23 06:00:00,4.95833333333333,"1.5","Low acid",27.7639127316667,2024-09-23 11:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,1.19663205669231e-09,0.0993494735497639,770.363655865475
119,60.2984746513333,15,91.700982968,2024-09-23 07:00:00,4.95833333333333,"1.5","Low acid",31.4025083166667,2024-09-23 12:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,1.34536763919599e-09,0.111698133053925,697.900070845076
